"Qp","De","OH","neum","phirho","Tv","N2","Nuev","Q_VT","Ev","Nuex","Num","E","dEv","qnir","TeeV","Q_VE","En","H2O2","neuc","DTv","O2","eps","Qdot","H2","ones","HO2","DO2p","p","T","phiV","NOp","O","N2p","ql","H2O","Q_PI","Qdot1","Te","In","O2p","Q_TE","H","Q_TENe","tau_VT","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00000e+00,5.38175e-03,9.96126e-08,1.01066e+12,7.00000e+01,9.76417e+02,7.45200e-01,7.90015e+11,3.88104e+05,2.49334e+02,0.00000e+00,3.53048e-24,6.93014e-05,9.12776e+01,0.00000e+00,1.01941e+00,7.55998e+09,2.97006e-02,7.10257e-14,2.14442e+10,1.93159e-05,2.26298e-01,0.00000e+00,3.94386e+04,2.85000e-02,1.00000e+00,4.04056e-11,4.50664e+02,1.00123e+05,3.50431e+02,0.00000e+00,1.00000e-07,1.20252e-06,6.96587e-04,0.00000e+00,1.00417e-07,1.54178e-09,3.94386e+04,1.78396e+04,9.54038e+11,5.15267e-07,1.13451e+10,2.26998e-11,3.22040e+04,2.35190e-04,-4.11134e-03,7.45532e-16,0.00000e+00,1,5.74000e-03,5.74000e-03,1.00000e-02,6.25000e-03
0.00000e+00,5.43440e-03,9.96128e-08,1.01572e+12,7.00000e+01,9.81892e+02,7.45200e-01,7.99816e+11,3.96265e+05,2.60705e+02,0.00000e+00,3.54889e-24,7.14287e-05,9.31721e+01,0.00000e+00,1.01982e+00,7.97073e+09,3.06123e-02,7.10241e-14,2.17710e+10,1.93175e-05,2.26298e-01,0.00000e+00,3.94646e+04,2.85000e-02,1.00000e+00,4.04253e-11,4.50843e+02,1.00129e+05,3.50451e+02,0.00000e+00,1.00000e-07,1.24433e-06,7.11042e-04,0.00000e+00,1.00417e-07,1.54150e-09,3.94646e+04,1.80108e+04,9.65089e+11,5.07029e-07,1.18745e+10,2.27205e-11,3.31926e+04,2.35129e-04,-4.29266e-03,7.79953e-16,0.00000e+00,1,5.76000e-03,5.76000e-03,1.00000e-02,6.25000e-03
0.00000e+00,5.48701e-03,9.96129e-08,1.02076e+12,7.00000e+01,9.87375e+02,7.45200e-01,8.09621e+11,4.04460e+05,2.72190e+02,0.00000e+00,3.56726e-24,7.35559e-05,9.50741e+01,0.00000e+00,1.02022e+00,8.38457e+09,3.15239e-02,7.10225e-14,2.20952e+10,1.93191e-05,2.26298e-01,0.00000e+00,3.94906e+04,2.85000e-02,1.00000e+00,4.04451e-11,4.51021e+02,1.00134e+05,3.50470e+02,0.00000e+00,1.00000e-07,1.28622e-06,7.25496e-04,0.00000e+00,1.00417e-07,1.54122e-09,3.94906e+04,1.81819e+04,9.76140e+11,4.98703e-07,1.24065e+10,2.27414e-11,3.41811e+04,2.35066e-04,-4.46521e-03,8.14558e-16,0.00000e+00,1,5.78000e-03,5.78000e-03,1.00000e-02,6.25000e-03
0.00000e+00,5.53941e-03,9.96131e-08,1.02574e+12,7.00000e+01,9.92927e+02,7.45200e-01,8.19457e+11,4.12929e+05,2.84590e+02,0.00000e+00,3.58534e-24,7.56832e-05,9.70373e+01,0.00000e+00,1.02062e+00,8.82323e+09,3.24357e-02,7.10208e-14,2.23990e+10,1.93208e-05,2.26298e-01,0.00000e+00,3.95176e+04,2.85000e-02,1.00000e+00,4.04653e-11,4.51199e+02,1.00140e+05,3.50490e+02,0.00000e+00,1.00000e-07,1.32883e-06,7.39950e-04,0.00000e+00,1.00417e-07,1.54098e-09,3.95176e+04,1.83522e+04,9.87191e+11,4.89671e-07,1.29605e+10,2.27627e-11,3.51697e+04,2.35001e-04,-4.56767e-03,8.50638e-16,0.00000e+00,1,5.80000e-03,5.80000e-03,1.00000e-02,6.25000e-03
0.00000e+00,5.59180e-03,9.96132e-08,1.03073e+12,7.00000e+01,9.98480e+02,7.45200e-01,8.29293e+11,4.21398e+05,2.96989e+02,0.00000e+00,3.60342e-24,7.78106e-05,9.90005e+01,0.00000e+00,1.02103e+00,9.26190e+09,3.33474e-02,7.10191e-14,2.27028e+10,1.93224e-05,2.26298e-01,0.00000e+00,3.95445e+04,2.85000e-02,1.00000e+00,4.04856e-11,4.51377e+02,1.00146e+05,3.50511e+02,0.00000e+00,1.00000e-07,1.37144e-06,7.54405e-04,0.00000e+00,1.00417e-07,1.54073e-09,3.95445e+04,1.85224e+04,9.98242e+11,4.80640e-07,1.35145e+10,2.27841e-11,3.61583e+04,2.34935e-04,-4.67013e-03,8.86718e-16,0.00000e+00,1,5.82000e-03,5.82000e-03,1.00000e-02,6.25000e-03
0.00000e+00,5.64376e-03,9.96134e-08,1.03563e+12,7.00000e+01,1.00410e+03,7.45200e-01,8.39178e+11,4.30153e+05,3.10382e+02,0.00000e+00,3.62117e-24,7.99380e-05,1.01027e+02,0.00000e+00,1.02144e+00,9.72592e+09,3.42591e-02,7.10173e-14,2.29890e+10,1.93242e-05,2.26298e-01,0.00000e+00,3.95723e+04,2.85000e-02,1.00000e+00,4.05063e-11,4.51555e+02,1.00152e+05,3.50532e+02,0.00000e+00,1.00000e-07,1.41472e-06,7.68859e-04,0.00000e+00,1.00417e-07,1.54052e-09,3.95723e+04,1.86911e+04,1.00929e+12,4.70933e-07,1.40899e+10,2.28059e-11,3.71468e+04,2.34867e-04,-4.77399e-03,9.24401e-16,0.00000e+00,1,5.84000e-03,5.84000e-03,1.00000e-02,6.25000e-03
0.00000e+00,5.69568e-03,9.96136e-08,1.04052e+12,7.00000e+01,1.00974e+03,7.45200e-01,8.49070e+11,4.38945e+05,3.23899e+02,0.00000e+00,3.63887e-24,8.20654e-05,1.03062e+02,0.00000e+00,1.02184e+00,1.01931e+10,3.51708e-02,7.10155e-14,2.32731e+10,1.93259e-05,2.26298e-01,0.00000e+00,3.96002e+04,2.85000e-02,1.00000e+00,4.05271e-11,4.51734e+02,1.00158e+05,3.50553e+02,0.00000e+00,1.00000e-07,1.45809e-06,7.83313e-04,0.00000e+00,1.00417e-07,1.54030e-09,3.96002e+04,1.88597e+04,1.02035e+12,4.61141e-07,1.46678e+10,2.28279e-11,3.81354e+04,2.34798e-04,-4.87803e-03,9.62286e-16,0.00000e+00,1,5.86000e-03,5.86000e-03,1.00000e-02,6.25000e-03
0.00000e+00,5.74716e-03,9.96137e-08,1.04534e+12,7.00000e+01,1.01543e+03,7.45200e-01,8.59010e+11,4.47961e+05,3.38224e+02,0.00000e+00,3.65630e-24,8.41927e-05,1.05147e+02,0.00000e+00,1.02224e+00,1.06798e+10,3.60825e-02,7.10137e-14,2.35461e+10,1.93277e-05,2.26298e-01,0.00000e+00,3.96288e+04,2.85000e-02,1.00000e+00,4.05482e-11,4.51912e+02,1.00164e+05,3.50576e+02,0.00000e+00,1.00000e-07,1.50195e-06,7.97768e-04,0.00000e+00,1.00418e-07,1.54011e-09,3.96288e+04,1.90267e+04,1.03140e+12,4.50863e-07,1.52613e+10,2.28502e-11,3.91240e+04,2.34726e-04,-4.98336e-03,1.00126e-15,0.00000e+00,1,5.88000e-03,5.88000e-03,1.00000e-02,6.25000e-03
0.00000e+00,5.79841e-03,9.96139e-08,1.05013e+12,7.00000e+01,1.02115e+03,7.45200e-01,8.68975e+11,4.57089e+05,3.52951e+02,0.00000e+00,3.67358e-24,8.63199e-05,1.07256e+02,0.00000e+00,1.02265e+00,1.11761e+10,3.69942e-02,7.10118e-14,2.38133e+10,1.93296e-05,2.26298e-01,0.00000e+00,3.96577e+04,2.85000e-02,1.00000e+00,4.05695e-11,4.52090e+02,1.00171e+05,3.50598e+02,0.00000e+00,1.00000e-07,1.54605e-06,8.12222e-04,0.00000e+00,1.00418e-07,1.53993e-09,3.96577e+04,1.91929e+04,1.04245e+12,4.40343e-07,1.58625e+10,2.28727e-11,4.01125e+04,2.34654e-04,-5.08932e-03,1.04078e-15,0.00000e+00,1,5.90000e-03,5.90000e-03,1.00000e-02,6.25000e-03
0.00000e+00,5.84931e-03,9.96140e-08,1.05486e+12,7.00000e+01,1.02691e+03,7.45200e-01,8.78975e+11,4.66372e+05,3.68261e+02,0.00000e+00,3.69068e-24,8.84472e-05,1.09400e+02,0.00000e+00,1.02305e+00,1.16856e+10,3.79059e-02,7.10099e-14,2.40744e+10,1.93315e-05,2.26298e-01,0.00000e+00,3.96870e+04,2.85000e-02,1.00000e+00,4.05910e-11,4.52268e+02,1.00178e+05,3.50621e+02,0.00000e+00,1.00000e-07,1.59046e-06,8.26676e-04,0.00000e+00,1.00418e-07,1.53976e-09,3.96870e+04,1.93579e+04,1.05350e+12,4.29510e-07,1.64736e+10,2.28954e-11,4.11010e+04,2.34580e-04,-5.19696e-03,1.08101e-15,0.00000e+00,1,5.92000e-03,5.92000e-03,1.00000e-02,6.25000e-03
0.00000e+00,5.89976e-03,9.96142e-08,1.05953e+12,7.00000e+01,1.03272e+03,7.45200e-01,8.89019e+11,4.75849e+05,3.84296e+02,0.00000e+00,3.70752e-24,9.05744e-05,1.11587e+02,0.00000e+00,1.02345e+00,1.22116e+10,3.88176e-02,7.10080e-14,2.43275e+10,1.93334e-05,2.26298e-01,0.00000e+00,3.97169e+04,2.85000e-02,1.00000e+00,4.06128e-11,4.52446e+02,1.00184e+05,3.50644e+02,0.00000e+00,1.00000e-07,1.63526e-06,8.41130e-04,0.00000e+00,1.00418e-07,1.53962e-09,3.97169e+04,1.95213e+04,1.06455e+12,4.18284e-07,1.70971e+10,2.29185e-11,4.20895e+04,2.34504e-04,-5.30671e-03,1.12214e-15,0.00000e+00,1,5.94000e-03,5.94000e-03,1.00000e-02,6.25000e-03
0.00000e+00,5.95004e-03,9.96143e-08,1.06418e+12,7.00000e+01,1.03855e+03,7.45200e-01,8.99089e+11,4.85408e+05,4.00649e+02,0.00000e+00,3.72427e-24,9.27016e-05,1.13792e+02,0.00000e+00,1.02385e+00,1.27444e+10,3.97292e-02,7.10060e-14,2.45777e+10,1.93354e-05,2.26298e-01,0.00000e+00,3.97470e+04,2.85000e-02,1.00000e+00,4.06348e-11,4.52625e+02,1.00191e+05,3.50668e+02,0.00000e+00,1.00000e-07,1.68020e-06,8.55583e-04,0.00000e+00,1.00418e-07,1.53947e-09,3.97470e+04,1.96841e+04,1.07560e+12,4.06916e-07,1.77256e+10,2.29416e-11,4.30780e+04,2.34428e-04,-5.47308e-03,1.16364e-15,0.00000e+00,1,5.96000e-03,5.96000e-03,1.00000e-02,6.25000e-03
0.00000e+00,5.99976e-03,9.96145e-08,1.06874e+12,7.00000e+01,1.04446e+03,7.45200e-01,9.09253e+11,4.95255e+05,4.18114e+02,0.00000e+00,3.74071e-24,9.48288e-05,1.16060e+02,0.00000e+00,1.02426e+00,1.33015e+10,4.06409e-02,7.10039e-14,2.48177e+10,1.93375e-05,2.26298e-01,0.00000e+00,3.97779e+04,2.85000e-02,1.00000e+00,4.06571e-11,4.52803e+02,1.00198e+05,3.50692e+02,0.00000e+00,1.00000e-07,1.72566e-06,8.70037e-04,0.00000e+00,1.00418e-07,1.53935e-09,3.97779e+04,1.98450e+04,1.08665e+12,3.95044e-07,1.83716e+10,2.29652e-11,4.40665e+04,2.34348e-04,-5.83762e-03,1.20643e-15,0.00000e+00,1,5.98000e-03,5.98000e-03,1.00000e-02,6.25000e-03
0.00000e+00,6.04947e-03,9.96147e-08,1.07331e+12,7.00000e+01,1.05036e+03,7.45200e-01,9.19417e+11,5.05102e+05,4.35579e+02,0.00000e+00,3.75714e-24,9.69560e-05,1.18328e+02,0.00000e+00,1.02466e+00,1.38585e+10,4.15526e-02,7.10019e-14,2.50577e+10,1.93395e-05,2.26298e-01,0.00000e+00,3.98088e+04,2.85000e-02,1.00000e+00,4.06793e-11,4.52981e+02,1.00205e+05,3.50717e+02,0.00000e+00,1.00000e-07,1.77111e-06,8.84491e-04,0.00000e+00,1.00418e-07,1.53923e-09,3.98088e+04,2.00058e+04,1.09770e+12,3.83172e-07,1.90175e+10,2.29889e-11,4.50551e+04,2.34269e-04,-6.20217e-03,1.24922e-15,0.00000e+00,1,6.00000e-03,6.00000e-03,1.00000e-02,6.25000e-03
0.00000e+00,6.10328e-03,9.96149e-08,1.07823e+12,7.00000e+01,1.05752e+03,7.45200e-01,9.30766e+11,5.17330e+05,4.58492e+02,0.00000e+00,3.77514e-24,9.96887e-05,1.21139e+02,0.00000e+00,1.02511e+00,1.45702e+10,4.27237e-02,7.09994e-14,2.54031e+10,1.93421e-05,2.26298e-01,0.00000e+00,3.98467e+04,2.85000e-02,1.00000e+00,4.07054e-11,4.53182e+02,1.00214e+05,3.50748e+02,0.00000e+00,1.00000e-07,1.82586e-06,9.00734e-04,0.00000e+00,1.00418e-07,1.53917e-09,3.98467e+04,2.01793e+04,1.10994e+12,3.66154e-07,1.98377e+10,2.30170e-11,4.63249e+04,2.34168e-04,-6.84890e-03,1.30318e-15,0.00000e+00,1,6.02000e-03,6.02000e-03,1.00000e-02,6.25000e-03
0.00000e+00,6.15709e-03,9.96151e-08,1.08314e+12,7.00000e+01,1.06467e+03,7.45200e-01,9.42115e+11,5.29558e+05,4.81406e+02,0.00000e+00,3.79314e-24,1.02421e-04,1.23949e+02,0.00000e+00,1.02557e+00,1.52818e+10,4.38950e-02,7.09968e-14,2.57485e+10,1.93447e-05,2.26298e-01,0.00000e+00,3.98847e+04,2.85000e-02,1.00000e+00,4.07314e-11,4.53382e+02,1.00223e+05,3.50780e+02,0.00000e+00,1.00000e-07,1.88062e-06,9.16977e-04,0.00000e+00,1.00418e-07,1.53911e-09,3.98847e+04,2.03528e+04,1.12219e+12,3.49136e-07,2.06580e+10,2.30451e-11,4.75949e+04,2.34067e-04,-7.49564e-03,1.35714e-15,0.00000e+00,1,6.04000e-03,6.04000e-03,1.00000e-02,6.25000e-03
0.00000e+00,6.21361e-03,9.96153e-08,1.08829e+12,7.00000e+01,1.07281e+03,7.45200e-01,9.54341e+11,5.43779e+05,5.09257e+02,0.00000e+00,3.81219e-24,1.05635e-04,1.27211e+02,0.00000e+00,1.02606e+00,1.61241e+10,4.52720e-02,7.09938e-14,2.61750e+10,1.93477e-05,2.26298e-01,0.00000e+00,3.99285e+04,2.85000e-02,1.00000e+00,4.07604e-11,4.53600e+02,1.00234e+05,3.50817e+02,0.00000e+00,1.00000e-07,1.94292e-06,9.34638e-04,0.00000e+00,1.00418e-07,1.53911e-09,3.99285e+04,2.05344e+04,1.13538e+12,3.27855e-07,2.16214e+10,2.30769e-11,4.90880e+04,2.33948e-04,-7.99083e-03,1.42059e-15,0.00000e+00,1,6.06000e-03,6.06000e-03,1.00000e-02,6.25000e-03
0.00000e+00,6.27091e-03,9.96155e-08,1.09349e+12,7.00000e+01,1.08125e+03,7.45200e-01,9.66816e+11,5.58570e+05,5.38519e+02,0.00000e+00,3.83155e-24,1.08985e-04,1.30603e+02,0.00000e+00,1.02656e+00,1.70036e+10,4.67079e-02,7.09907e-14,2.66246e+10,1.93509e-05,2.26298e-01,0.00000e+00,3.99740e+04,2.85000e-02,1.00000e+00,4.07903e-11,4.53822e+02,1.00245e+05,3.50855e+02,0.00000e+00,1.00000e-07,2.00738e-06,9.52704e-04,0.00000e+00,1.00418e-07,1.53912e-09,3.99740e+04,2.07184e+04,1.14884e+12,3.05357e-07,2.26258e+10,2.31098e-11,5.06449e+04,2.33824e-04,-8.44269e-03,1.48674e-15,0.00000e+00,1,6.08000e-03,6.08000e-03,1.00000e-02,6.25000e-03
0.00000e+00,6.32700e-03,9.96158e-08,1.09857e+12,7.00000e+01,1.08977e+03,7.45200e-01,9.79264e+11,5.73751e+05,5.69625e+02,0.00000e+00,3.85042e-24,1.12342e-04,1.34079e+02,0.00000e+00,1.02707e+00,1.79133e+10,4.81467e-02,7.09875e-14,2.70661e+10,1.93542e-05,2.26298e-01,0.00000e+00,4.00206e+04,2.85000e-02,1.00000e+00,4.08206e-11,4.54044e+02,1.00256e+05,3.50895e+02,0.00000e+00,1.00000e-07,2.07256e-06,9.70789e-04,0.00000e+00,1.00418e-07,1.53918e-09,4.00206e+04,2.08983e+04,1.16232e+12,2.82192e-07,2.36509e+10,2.31433e-11,5.22049e+04,2.33696e-04,-8.76649e-03,1.55483e-15,0.00000e+00,1,6.10000e-03,6.10000e-03,1.00000e-02,6.25000e-03
0.00000e+00,6.38211e-03,9.96160e-08,1.10354e+12,7.00000e+01,1.09835e+03,7.45200e-01,9.91690e+11,5.89245e+05,6.02208e+02,0.00000e+00,3.86891e-24,1.15704e-04,1.37622e+02,0.00000e+00,1.02757e+00,1.88472e+10,4.95877e-02,7.09841e-14,2.75011e+10,1.93576e-05,2.26298e-01,0.00000e+00,4.00680e+04,2.85000e-02,1.00000e+00,4.08513e-11,4.54267e+02,1.00267e+05,3.50936e+02,0.00000e+00,1.00000e-07,2.13831e-06,9.88888e-04,0.00000e+00,1.00418e-07,1.53927e-09,4.00680e+04,2.10750e+04,1.17580e+12,2.58494e-07,2.46925e+10,2.31772e-11,5.37674e+04,2.33565e-04,-8.98784e-03,1.62445e-15,0.00000e+00,1,6.12000e-03,6.12000e-03,1.00000e-02,6.25000e-03
0.00000e+00,6.43636e-03,9.96162e-08,1.10842e+12,7.00000e+01,1.10698e+03,7.45199e-01,1.00405e+12,6.04955e+05,6.35940e+02,0.00000e+00,3.88708e-24,1.19067e-04,1.41212e+02,0.00000e+00,1.02807e+00,1.97970e+10,5.10287e-02,7.09807e-14,2.79322e+10,1.93610e-05,2.26298e-01,0.00000e+00,4.01160e+04,2.85000e-02,1.00000e+00,4.08823e-11,4.54490e+02,1.00279e+05,3.50978e+02,0.00000e+00,1.00000e-07,2.20443e-06,1.00699e-03,0.00000e+00,1.00419e-07,1.53939e-09,4.01160e+04,2.12489e+04,1.18929e+12,2.34420e-07,2.57440e+10,2.32113e-11,5.53299e+04,2.33432e-04,-9.20759e-03,1.69511e-15,0.00000e+00,1,6.14000e-03,6.14000e-03,1.00000e-02,6.25000e-03
0.00000e+00,6.48886e-03,9.96165e-08,1.11312e+12,7.00000e+01,1.11568e+03,7.45199e-01,1.01629e+12,6.21098e+05,6.71971e+02,0.00000e+00,3.90461e-24,1.22429e-04,1.44893e+02,0.00000e+00,1.02858e+00,2.07789e+10,5.24697e-02,7.09772e-14,2.83555e+10,1.93646e-05,2.26298e-01,0.00000e+00,4.01653e+04,2.85000e-02,1.00000e+00,4.09137e-11,4.54713e+02,1.00291e+05,3.51021e+02,0.00000e+00,1.00000e-07,2.27131e-06,1.02509e-03,0.00000e+00,1.00419e-07,1.53957e-09,4.01653e+04,2.14169e+04,1.20278e+12,2.09591e-07,2.68155e+10,2.32461e-11,5.68924e+04,2.33294e-04,-9.42416e-03,1.76786e-15,0.00000e+00,1,6.16000e-03,6.16000e-03,1.00000e-02,6.25000e-03
0.00000e+00,6.54107e-03,9.96167e-08,1.11779e+12,7.00000e+01,1.12439e+03,7.45199e-01,1.02851e+12,6.37312e+05,7.08409e+02,0.00000e+00,3.92203e-24,1.25792e-04,1.48589e+02,0.00000e+00,1.02908e+00,2.17657e+10,5.39107e-02,7.09737e-14,2.87778e+10,1.93682e-05,2.26298e-01,0.00000e+00,4.02148e+04,2.85000e-02,1.00000e+00,4.09452e-11,4.54936e+02,1.00303e+05,3.51064e+02,0.00000e+00,1.00000e-07,2.33831e-06,1.04319e-03,0.00000e+00,1.00419e-07,1.53975e-09,4.02148e+04,2.15839e+04,1.21626e+12,1.84636e-07,2.78900e+10,2.32810e-11,5.84549e+04,2.33155e-04,-9.64086e-03,-1.24994e-10,0.00000e+00,1,6.18000e-03,6.18000e-03,1.00000e-02,6.25000e-03
0.00000e+00,6.59084e-03,9.96169e-08,1.12222e+12,7.00000e+01,1.13319e+03,7.45199e-01,1.04049e+12,6.54092e+05,7.48091e+02,0.00000e+00,3.93859e-24,1.29154e-04,1.52404e+02,0.00000e+00,1.02959e+00,2.27919e+10,5.53518e-02,7.09701e-14,2.91930e+10,1.93719e-05,2.26298e-01,0.00000e+00,4.02659e+04,2.85000e-02,1.00000e+00,4.09772e-11,4.55159e+02,1.00316e+05,3.51109e+02,0.00000e+00,1.00000e-07,2.40633e-06,1.06129e-03,0.00000e+00,1.00419e-07,1.54002e-09,4.02659e+04,2.17429e+04,1.22975e+12,1.58674e-07,2.89879e+10,2.33167e-11,6.00174e+04,2.33011e-04,-9.85852e-03,-1.24999e-09,0.00000e+00,1,6.20000e-03,6.20000e-03,1.00000e-02,6.25000e-03
0.00000e+00,6.64062e-03,9.96172e-08,1.12665e+12,7.00000e+01,1.14200e+03,7.45200e-01,1.05247e+12,6.70873e+05,7.87775e+02,0.00000e+00,3.95515e-24,1.32517e-04,1.56220e+02,0.00000e+00,1.03009e+00,2.38181e+10,5.67928e-02,7.09664e-14,2.96081e+10,1.93756e-05,2.26298e-01,0.00000e+00,4.03170e+04,2.85000e-02,1.00000e+00,4.10093e-11,4.55382e+02,1.00330e+05,3.51154e+02,0.00000e+00,1.00000e-07,2.47435e-06,1.07939e-03,0.00000e+00,1.00419e-07,1.54028e-09,4.03170e+04,2.19019e+04,1.24324e+12,1.32710e-07,3.00858e+10,2.33524e-11,6.15799e+04,2.32866e-04,-1.00762e-02,-2.37500e-09,0.00000e+00,1,6.22000e-03,6.22000e-03,1.00000e-02,6.25000e-03
0.00000e+00,6.68793e-03,9.96174e-08,1.13083e+12,7.00000e+01,1.15088e+03,7.45200e-01,1.06417e+12,6.88206e+05,8.30872e+02,0.00000e+00,3.97088e-24,1.35880e-04,1.60150e+02,0.00000e+00,1.03059e+00,2.48801e+10,5.82339e-02,7.09626e-14,3.00186e+10,1.93795e-05,2.26297e-01,0.00000e+00,4.03698e+04,2.85000e-02,1.00000e+00,4.10420e-11,4.55605e+02,1.00343e+05,3.51201e+02,0.00000e+00,1.00000e-07,2.54339e-06,1.09749e-03,0.00000e+00,1.00419e-07,1.54062e-09,4.03698e+04,2.20528e+04,1.25672e+12,1.05727e-07,3.12040e+10,2.33890e-11,6.31425e+04,2.32716e-04,-1.02971e-02,-2.50000e-09,0.00000e+00,1,6.24000e-03,6.24000e-03,1.00000e-02,6.25000e-03
0.00000e+00,6.73493e-03,9.96177e-08,1.13499e+12,7.00000e+01,1.15978e+03,7.45200e-01,1.07583e+12,7.05609e+05,8.74395e+02,0.00000e+00,3.98649e-24,1.39242e-04,1.64094e+02,0.00000e+00,1.03110e+00,2.59466e+10,5.96750e-02,7.09588e-14,3.04285e+10,1.93834e-05,2.26297e-01,0.00000e+00,4.04227e+04,2.85000e-02,1.00000e+00,4.10748e-11,4.55828e+02,1.00356e+05,3.51249e+02,0.00000e+00,1.00000e-07,2.61255e-06,1.11559e-03,0.00000e+00,1.00419e-07,1.54097e-09,4.04227e+04,2.22026e+04,1.27021e+12,7.86164e-08,3.23247e+10,2.34256e-11,6.47050e+04,2.32565e-04,-1.05183e-02,-2.50000e-09,0.00000e+00,1,6.26000e-03,6.26000e-03,1.00000e-02,6.25000e-03
0.00000e+00,6.78021e-03,9.96179e-08,1.13898e+12,7.00000e+01,1.16873e+03,7.45200e-01,1.08728e+12,7.23428e+05,9.20635e+02,0.00000e+00,4.00153e-24,1.42605e-04,1.68124e+02,0.00000e+00,1.03160e+00,2.70387e+10,6.11160e-02,7.09548e-14,3.08356e+10,1.93875e-05,2.26297e-01,0.00000e+00,4.04769e+04,2.85000e-02,1.00000e+00,4.11081e-11,4.56051e+02,1.00370e+05,3.51297e+02,0.00000e+00,1.00000e-07,2.68247e-06,1.13369e-03,0.00000e+00,1.00419e-07,1.54138e-09,4.04769e+04,2.23468e+04,1.28370e+12,5.45273e-08,3.34596e+10,2.34629e-11,6.62675e+04,2.32409e-04,-1.09759e-02,-2.50000e-09,0.00000e+00,1,6.28000e-03,6.28000e-03,1.00000e-02,6.25000e-03
0.00000e+00,6.82463e-03,9.96182e-08,1.14288e+12,7.00000e+01,1.17771e+03,7.45200e-01,1.09861e+12,7.41455e+05,9.68234e+02,0.00000e+00,4.01627e-24,1.45967e-04,1.72197e+02,0.00000e+00,1.03210e+00,2.81434e+10,6.25570e-02,7.09507e-14,3.12413e+10,1.93916e-05,2.26297e-01,0.00000e+00,4.05317e+04,2.85000e-02,1.00000e+00,4.11416e-11,4.56274e+02,1.00385e+05,3.51347e+02,0.00000e+00,1.00000e-07,2.75276e-06,1.15179e-03,0.00000e+00,1.00419e-07,1.54183e-09,4.05317e+04,2.24882e+04,1.29718e+12,3.19491e-08,3.46015e+10,2.35004e-11,6.78300e+04,2.32251e-04,-1.15516e-02,-2.50000e-09,0.00000e+00,1,6.30000e-03,6.30000e-03,1.00000e-02,6.25000e-03
0.00000e+00,6.86863e-03,9.96184e-08,1.14675e+12,7.00000e+01,1.18725e+03,7.45200e-01,1.10997e+12,7.60870e+05,1.02100e+03,0.00000e+00,4.03108e-24,1.49638e-04,1.76575e+02,0.00000e+00,1.03263e+00,2.93350e+10,6.41303e-02,7.09463e-14,3.17036e+10,1.93960e-05,2.26297e-01,0.00000e+00,4.05906e+04,2.85000e-02,1.00000e+00,4.11767e-11,4.56505e+02,1.00400e+05,3.51401e+02,0.00000e+00,1.00000e-07,2.82766e-06,1.17049e-03,0.00000e+00,1.00420e-07,1.54238e-09,4.05906e+04,2.26279e+04,1.31109e+12,1.55248e-08,3.58358e+10,2.35403e-11,6.95359e+04,2.32080e-04,-1.23878e-02,-2.50000e-09,0.00000e+00,1,6.32000e-03,6.32000e-03,1.00000e-02,6.25000e-03
0.00000e+00,6.91211e-03,9.96187e-08,1.15057e+12,7.00000e+01,1.19749e+03,7.45200e-01,1.12137e+12,7.82020e+05,1.08023e+03,0.00000e+00,4.04596e-24,1.53695e-04,1.81333e+02,0.00000e+00,1.03317e+00,3.06352e+10,6.58690e-02,7.09415e-14,3.22366e+10,1.94010e-05,2.26297e-01,0.00000e+00,4.06547e+04,2.85000e-02,1.00000e+00,4.12138e-11,4.56745e+02,1.00417e+05,3.51460e+02,0.00000e+00,1.00000e-07,2.90830e-06,1.18993e-03,0.00000e+00,1.00420e-07,1.54308e-09,4.06547e+04,2.27655e+04,1.32553e+12,6.79213e-09,3.71857e+10,2.35830e-11,7.14211e+04,2.31891e-04,-1.35496e-02,-2.50000e-09,0.00000e+00,1,6.34000e-03,6.34000e-03,1.00000e-02,6.25000e-03
0.00000e+00,6.95539e-03,9.96190e-08,1.15437e+12,7.00000e+01,1.20815e+03,7.45200e-01,1.13277e+12,8.04206e+05,1.14335e+03,0.00000e+00,4.06095e-24,1.57992e-04,1.86319e+02,0.00000e+00,1.03373e+00,3.19989e+10,6.77106e-02,7.09364e-14,3.28139e+10,1.94062e-05,2.26297e-01,0.00000e+00,4.07220e+04,2.85000e-02,1.00000e+00,4.12521e-11,4.56991e+02,1.00435e+05,3.51523e+02,0.00000e+00,1.00000e-07,2.99249e-06,1.20985e-03,0.00000e+00,1.00420e-07,1.54386e-09,4.07220e+04,2.29023e+04,1.34030e+12,0.00000e+00,3.86056e+10,2.36274e-11,7.34179e+04,2.31692e-04,-1.46970e-02,-2.25001e-09,0.00000e+00,1,6.36000e-03,6.36000e-03,1.00000e-02,6.25000e-03
