"p","U:0","U:1","U:2","DO2p","DTv","De","E","En","Ev","H","H2","H2O","H2O2","HO2","In","N2","N2p","NOp","Nuev","Nuex","Num","O","O2","O2p","OH","Q_PI","Q_TE","Q_TENe","Q_VE","Q_VT","Qdot","Qdot1","Qp","T","Te","TeeV","Tv","dEv","eps","neuc","neum","ones","phiV","phirho","ql","qnir","tau_VT","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.29871e+05,8.39337e-01,0.00000e+00,0.00000e+00,4.98206e+02,2.85452e-05,7.20718e-03,5.43996e-03,2.33094e+00,1.12994e+05,3.92713e-10,2.85000e-02,1.00806e-07,6.44302e-14,1.51882e-10,1.32227e+12,7.45035e-01,4.55424e-03,1.00000e-07,1.20197e+12,0.00000e+00,7.74432e-24,1.75081e-04,2.26290e-01,0.00000e+00,1.04929e-07,8.67435e-08,2.61632e+12,2.52742e+06,1.06726e+12,3.17672e+07,1.60324e+05,1.60324e+05,4.04115e+11,4.54640e+02,2.40260e+04,1.12696e+00,3.94455e+03,2.21293e+03,0.00000e+00,1.09923e+12,1.16475e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,7.00016e-05,1,1.15600e-02,1.15600e-02,1.00000e-02,6.25000e-03
1.28825e+05,7.70622e-01,0.00000e+00,0.00000e+00,4.96962e+02,2.82010e-05,7.17869e-03,5.31949e-03,2.27934e+00,1.07803e+05,3.57787e-10,2.85000e-02,1.00786e-07,6.46049e-14,1.43042e-10,1.30224e+12,7.45041e-01,4.45331e-03,1.00000e-07,1.19393e+12,0.00000e+00,7.67491e-24,1.68652e-04,2.26290e-01,0.00000e+00,1.04383e-07,7.76914e-08,2.52608e+12,2.47146e+06,1.03602e+12,2.97195e+07,1.65069e+05,1.65069e+05,3.85840e+11,4.50974e+02,2.39313e+04,1.12414e+00,3.86434e+03,2.14540e+03,0.00000e+00,1.08124e+12,1.16246e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,7.26311e-05,1,1.15800e-02,1.15800e-02,1.00000e-02,6.25000e-03
1.27778e+05,7.01907e-01,0.00000e+00,0.00000e+00,4.95719e+02,2.78567e-05,7.15021e-03,5.19901e-03,2.22774e+00,1.02611e+05,3.22860e-10,2.85000e-02,1.00766e-07,6.47797e-14,1.34203e-10,1.28221e+12,7.45047e-01,4.35239e-03,1.00000e-07,1.18589e+12,0.00000e+00,7.60549e-24,1.62222e-04,2.26290e-01,0.00000e+00,1.03836e-07,6.86392e-08,2.43583e+12,2.41550e+06,1.00478e+12,2.76718e+07,1.69814e+05,1.69814e+05,3.67564e+11,4.47309e+02,2.38367e+04,1.12133e+00,3.78414e+03,2.07786e+03,0.00000e+00,1.06324e+12,1.16016e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,7.52605e-05,1,1.16000e-02,1.16000e-02,1.00000e-02,6.25000e-03
1.26911e+05,6.68186e-01,0.00000e+00,0.00000e+00,4.94680e+02,2.75742e-05,7.12221e-03,5.09835e-03,2.18460e+00,9.83031e+04,2.99266e-10,2.85000e-02,1.00750e-07,6.49361e-14,1.27990e-10,1.26368e+12,7.45052e-01,4.26807e-03,1.00000e-07,1.17811e+12,0.00000e+00,7.54794e-24,1.57125e-04,2.26291e-01,0.00000e+00,1.03471e-07,6.26487e-08,2.36221e+12,2.36874e+06,9.77855e+11,2.61297e+07,1.71061e+05,1.71061e+05,3.52796e+11,4.44273e+02,2.37436e+04,1.11898e+00,3.71556e+03,2.02048e+03,0.00000e+00,1.04869e+12,1.15789e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,7.76754e-05,1,1.16200e-02,1.16200e-02,1.00000e-02,6.25000e-03
1.26044e+05,6.34465e-01,0.00000e+00,0.00000e+00,4.93642e+02,2.72917e-05,7.09421e-03,4.99768e-03,2.14147e+00,9.39952e+04,2.75671e-10,2.85000e-02,1.00734e-07,6.50926e-14,1.21777e-10,1.24515e+12,7.45056e-01,4.18377e-03,1.00000e-07,1.17034e+12,0.00000e+00,7.49039e-24,1.52028e-04,2.26291e-01,0.00000e+00,1.03107e-07,5.66582e-08,2.28858e+12,2.32197e+06,9.50933e+11,2.45875e+07,1.72307e+05,1.72307e+05,3.38028e+11,4.41238e+02,2.36505e+04,1.11663e+00,3.64699e+03,1.96310e+03,0.00000e+00,1.03415e+12,1.15561e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,8.00903e-05,1,1.16400e-02,1.16400e-02,1.00000e-02,6.25000e-03
1.25197e+05,6.20145e-01,0.00000e+00,0.00000e+00,4.92603e+02,2.70172e-05,7.06556e-03,4.89700e-03,2.09834e+00,8.98714e+04,2.55219e-10,2.85000e-02,1.00719e-07,6.52514e-14,1.16246e-10,1.22662e+12,7.45061e-01,4.09943e-03,1.00000e-07,1.16248e+12,0.00000e+00,7.43203e-24,1.47044e-04,2.26291e-01,0.00000e+00,1.02794e-07,5.15623e-08,2.21660e+12,2.27521e+06,9.24341e+11,2.31844e+07,1.72080e+05,1.72080e+05,3.23889e+11,4.38270e+02,2.35553e+04,1.11428e+00,3.57984e+03,1.90717e+03,0.00000e+00,1.01942e+12,1.15328e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,8.26173e-05,1,1.16600e-02,1.16600e-02,1.00000e-02,6.25000e-03
1.24356e+05,6.11368e-01,0.00000e+00,0.00000e+00,4.91563e+02,2.67449e-05,7.03672e-03,4.79630e-03,2.05521e+00,8.57998e+04,2.35663e-10,2.85000e-02,1.00705e-07,6.54109e-14,1.10910e-10,1.20809e+12,7.45066e-01,4.01508e-03,1.00000e-07,1.15460e+12,0.00000e+00,7.37343e-24,1.42092e-04,2.26291e-01,0.00000e+00,1.02495e-07,4.67217e-08,2.14508e+12,2.22844e+06,8.97840e+11,2.18210e+07,1.71432e+05,1.71432e+05,3.09928e+11,4.35322e+02,2.34595e+04,1.11193e+00,3.51309e+03,1.85166e+03,0.00000e+00,1.00463e+12,1.15093e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,8.51765e-05,1,1.16800e-02,1.16800e-02,1.00000e-02,6.25000e-03
1.23528e+05,6.02605e-01,0.00000e+00,0.00000e+00,4.90524e+02,2.64781e-05,7.00724e-03,4.69561e-03,2.01207e+00,8.18546e+04,2.17971e-10,2.85000e-02,1.00691e-07,6.55715e-14,1.05991e-10,1.18956e+12,7.45071e-01,3.93075e-03,1.00000e-07,1.14663e+12,0.00000e+00,7.31425e-24,1.37224e-04,2.26292e-01,0.00000e+00,1.02227e-07,4.24006e-08,2.07472e+12,2.18167e+06,8.71550e+11,2.05452e+07,1.70000e+05,1.70000e+05,2.96410e+11,4.32421e+02,2.33616e+04,1.10958e+00,3.44728e+03,1.79713e+03,0.00000e+00,9.89733e+11,1.14853e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,8.78189e-05,1,1.17000e-02,1.17000e-02,1.00000e-02,6.25000e-03
1.22712e+05,5.93853e-01,0.00000e+00,0.00000e+00,4.89484e+02,2.62156e-05,6.97726e-03,4.59491e-03,1.96894e+00,7.80107e+04,2.01770e-10,2.85000e-02,1.00678e-07,6.57330e-14,1.01407e-10,1.17103e+12,7.45075e-01,3.84641e-03,1.00000e-07,1.13857e+12,0.00000e+00,7.25460e-24,1.32423e-04,2.26292e-01,0.00000e+00,1.01983e-07,3.84950e-08,2.00528e+12,2.13490e+06,8.45428e+11,1.93394e+07,1.67941e+05,1.67941e+05,2.83245e+11,4.29559e+02,2.32619e+04,1.10723e+00,3.38222e+03,1.74339e+03,0.00000e+00,9.74746e+11,1.14607e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,9.05280e-05,1,1.17200e-02,1.17200e-02,1.00000e-02,6.25000e-03
1.21904e+05,5.85036e-01,0.00000e+00,0.00000e+00,4.88445e+02,2.59565e-05,6.94684e-03,4.49422e-03,1.92581e+00,7.42423e+04,1.86500e-10,2.85000e-02,1.00664e-07,6.58948e-14,9.70396e-11,1.15250e+12,7.45080e-01,3.76208e-03,1.00000e-07,1.13045e+12,0.00000e+00,7.19458e-24,1.27674e-04,2.26292e-01,0.00000e+00,1.01754e-07,3.48434e-08,1.93653e+12,2.08814e+06,8.19438e+11,1.81804e+07,1.65540e+05,1.65540e+05,2.70340e+11,4.26726e+02,2.31608e+04,1.10488e+00,3.31770e+03,1.69023e+03,0.00000e+00,9.59693e+11,1.14358e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,9.32875e-05,1,1.17400e-02,1.17400e-02,1.00000e-02,6.25000e-03
1.21112e+05,5.76086e-01,0.00000e+00,0.00000e+00,4.87405e+02,2.57040e-05,6.91553e-03,4.39353e-03,1.88268e+00,7.06249e+04,1.73091e-10,2.85000e-02,1.00652e-07,6.60573e-14,9.31039e-11,1.13397e+12,7.45085e-01,3.67777e-03,1.00000e-07,1.12220e+12,0.00000e+00,7.13384e-24,1.23028e-04,2.26292e-01,0.00000e+00,1.01555e-07,3.16999e-08,1.86918e+12,2.04137e+06,7.93711e+11,1.71150e+07,1.62456e+05,1.62456e+05,2.57955e+11,4.23952e+02,2.30568e+04,1.10253e+00,3.25427e+03,1.63823e+03,0.00000e+00,9.44508e+11,1.14101e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,9.61479e-05,1,1.17600e-02,1.17600e-02,1.00000e-02,6.25000e-03
1.20323e+05,5.67098e-01,0.00000e+00,0.00000e+00,4.86366e+02,2.54526e-05,6.88405e-03,4.29285e-03,1.83954e+00,6.70326e+04,1.59939e-10,2.85000e-02,1.00640e-07,6.62197e-14,8.92302e-11,1.11544e+12,7.45089e-01,3.59345e-03,1.00000e-07,1.11391e+12,0.00000e+00,7.07297e-24,1.18399e-04,2.26292e-01,0.00000e+00,1.01360e-07,2.86252e-08,1.80206e+12,1.99460e+06,7.68032e+11,1.60636e+07,1.59295e+05,1.59295e+05,2.45656e+11,4.21187e+02,2.29522e+04,1.10018e+00,3.19102e+03,1.58642e+03,0.00000e+00,9.29301e+11,1.13842e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,9.90249e-05,1,1.17800e-02,1.17800e-02,1.00000e-02,6.25000e-03
1.19557e+05,5.57792e-01,0.00000e+00,0.00000e+00,4.85326e+02,2.52100e-05,6.85123e-03,4.19216e-03,1.79641e+00,6.36403e+04,1.48846e-10,2.85000e-02,1.00629e-07,6.63820e-14,8.58511e-11,1.09691e+12,7.45094e-01,3.50914e-03,1.00000e-07,1.10542e+12,0.00000e+00,7.01106e-24,1.13910e-04,2.26292e-01,0.00000e+00,1.01199e-07,2.61006e-08,1.73682e+12,1.94783e+06,7.42721e+11,1.51235e+07,1.55505e+05,1.55505e+05,2.34035e+11,4.18503e+02,2.28431e+04,1.09783e+00,3.12918e+03,1.53615e+03,0.00000e+00,9.13915e+11,1.13571e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,1.02036e-04,1,1.18000e-02,1.18000e-02,1.00000e-02,6.25000e-03
1.18791e+05,5.48485e-01,0.00000e+00,0.00000e+00,4.84287e+02,2.49674e-05,6.81841e-03,4.09148e-03,1.75328e+00,6.02481e+04,1.37753e-10,2.85000e-02,1.00617e-07,6.65444e-14,8.24720e-11,1.07838e+12,7.45098e-01,3.42483e-03,1.00000e-07,1.09692e+12,0.00000e+00,6.94915e-24,1.09420e-04,2.26292e-01,0.00000e+00,1.01037e-07,2.35759e-08,1.67157e+12,1.90106e+06,7.17411e+11,1.41833e+07,1.51715e+05,1.51715e+05,2.22414e+11,4.15818e+02,2.27340e+04,1.09548e+00,3.06735e+03,1.48588e+03,0.00000e+00,8.98528e+11,1.13300e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,1.05047e-04,1,1.18200e-02,1.18200e-02,1.00000e-02,6.25000e-03
1.18049e+05,5.25058e-01,0.00000e+00,0.00000e+00,4.83248e+02,2.47339e-05,6.78423e-03,3.99078e-03,1.71014e+00,5.70589e+04,1.28368e-10,2.85000e-02,1.00607e-07,6.67057e-14,7.95178e-11,1.05985e+12,7.45102e-01,3.34052e-03,1.00000e-07,1.08824e+12,0.00000e+00,6.88607e-24,1.05069e-04,2.26293e-01,0.00000e+00,1.00903e-07,2.14980e-08,1.60825e+12,1.85429e+06,6.92541e+11,1.33431e+07,1.47525e+05,1.47525e+05,2.11457e+11,4.13217e+02,2.26204e+04,1.09312e+00,3.00696e+03,1.43719e+03,0.00000e+00,8.82924e+11,1.13016e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,1.08186e-04,1,1.18400e-02,1.18400e-02,1.00000e-02,6.25000e-03
1.17310e+05,4.99865e-01,0.00000e+00,0.00000e+00,4.82208e+02,2.45015e-05,6.74989e-03,3.89008e-03,1.66701e+00,5.38951e+04,1.19196e-10,2.85000e-02,1.00596e-07,6.68669e-14,7.66167e-11,1.04132e+12,7.45106e-01,3.25620e-03,1.00000e-07,1.07953e+12,0.00000e+00,6.82285e-24,1.00735e-04,2.26293e-01,0.00000e+00,1.00772e-07,1.94759e-08,1.54518e+12,1.80753e+06,6.67726e+11,1.25153e+07,1.43285e+05,1.43285e+05,2.00582e+11,4.10627e+02,2.25062e+04,1.09077e+00,2.94676e+03,1.38870e+03,0.00000e+00,8.67292e+11,1.12731e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,1.11340e-04,1,1.18600e-02,1.18600e-02,1.00000e-02,6.25000e-03
1.16654e+05,4.64024e-01,0.00000e+00,0.00000e+00,4.81278e+02,2.42960e-05,6.71632e-03,3.79989e-03,1.62837e+00,5.11099e+04,1.11739e-10,2.85000e-02,1.00588e-07,6.70123e-14,7.42148e-11,1.02401e+12,7.45110e-01,3.18069e-03,1.00000e-07,1.07113e+12,0.00000e+00,6.76623e-24,9.69598e-05,2.26293e-01,0.00000e+00,1.00667e-07,1.78522e-08,1.48943e+12,1.76563e+06,6.45304e+11,1.18112e+07,1.39393e+05,1.39393e+05,1.91083e+11,4.08329e+02,2.23945e+04,1.08866e+00,2.89238e+03,1.34514e+03,0.00000e+00,8.53539e+11,1.12451e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,1.14266e-04,1,1.18800e-02,1.18800e-02,1.00000e-02,6.25000e-03
1.16040e+05,4.22861e-01,0.00000e+00,0.00000e+00,4.80402e+02,2.41041e-05,6.68314e-03,3.71495e-03,1.59198e+00,4.85140e+04,1.05139e-10,2.85000e-02,1.00579e-07,6.71497e-14,7.20628e-11,1.00732e+12,7.45113e-01,3.10958e-03,1.00000e-07,1.06288e+12,0.00000e+00,6.71290e-24,9.34645e-05,2.26293e-01,0.00000e+00,1.00575e-07,1.64278e-08,1.43735e+12,1.72618e+06,6.24080e+11,1.11689e+07,1.35674e+05,1.35674e+05,1.82271e+11,4.06176e+02,2.22841e+04,1.08668e+00,2.84091e+03,1.30406e+03,0.00000e+00,8.40724e+11,1.12173e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,1.17078e-04,1,1.19000e-02,1.19000e-02,1.00000e-02,6.25000e-03
1.15482e+05,3.88970e-01,0.00000e+00,0.00000e+00,4.79604e+02,2.39302e-05,6.65068e-03,3.63766e-03,1.55886e+00,4.61617e+04,9.94679e-11,2.85000e-02,1.00572e-07,6.72756e-14,7.01948e-11,9.91523e+11,7.45116e-01,3.04487e-03,1.00000e-07,1.05489e+12,0.00000e+00,6.66457e-24,9.03496e-05,2.26294e-01,0.00000e+00,1.00496e-07,1.52107e-08,1.39027e+12,1.69027e+06,6.04540e+11,1.05990e+07,1.32284e+05,1.32284e+05,1.74347e+11,4.04223e+02,2.21761e+04,1.08488e+00,2.79346e+03,1.26632e+03,0.00000e+00,8.29318e+11,1.11901e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,1.19699e-04,1,1.19200e-02,1.19200e-02,1.00000e-02,6.25000e-03
1.14995e+05,3.64174e-01,0.00000e+00,0.00000e+00,4.78906e+02,2.37790e-05,6.61914e-03,3.56992e-03,1.52984e+00,4.41141e+04,9.49575e-11,2.85000e-02,1.00566e-07,6.73872e-14,6.86823e-11,9.76840e+11,7.45119e-01,2.98816e-03,1.00000e-07,1.04721e+12,0.00000e+00,6.62248e-24,8.77104e-05,2.26294e-01,0.00000e+00,1.00435e-07,1.42528e-08,1.34943e+12,1.65879e+06,5.87106e+11,1.01197e+07,1.29305e+05,1.29305e+05,1.67532e+11,4.02517e+02,2.20711e+04,1.08330e+00,2.75102e+03,1.23278e+03,0.00000e+00,8.19672e+11,1.11635e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,1.22083e-04,1,1.19400e-02,1.19400e-02,1.00000e-02,6.25000e-03
1.14513e+05,3.43443e-01,0.00000e+00,0.00000e+00,4.78210e+02,2.36295e-05,6.58738e-03,3.50251e-03,1.50095e+00,4.21008e+04,9.05887e-11,2.85000e-02,1.00560e-07,6.74979e-14,6.72095e-11,9.62195e+11,7.45121e-01,2.93173e-03,1.00000e-07,1.03951e+12,0.00000e+00,6.58045e-24,8.50998e-05,2.26294e-01,0.00000e+00,1.00376e-07,1.33294e-08,1.30901e+12,1.62747e+06,5.69814e+11,9.65163e+06,1.26336e+05,1.26336e+05,1.60822e+11,4.00830e+02,2.19653e+04,1.08173e+00,2.70894e+03,1.19957e+03,0.00000e+00,8.10066e+11,1.11367e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,1.24469e-04,1,1.19600e-02,1.19600e-02,1.00000e-02,6.25000e-03
1.14050e+05,3.36947e-01,0.00000e+00,0.00000e+00,4.77526e+02,2.34862e-05,6.55482e-03,3.43621e-03,1.47254e+00,4.02076e+04,8.67155e-11,2.85000e-02,1.00554e-07,6.76057e-14,6.58760e-11,9.47681e+11,7.45124e-01,2.87623e-03,1.00000e-07,1.03174e+12,0.00000e+00,6.53865e-24,8.25891e-05,2.26294e-01,0.00000e+00,1.00324e-07,1.25268e-08,1.27002e+12,1.59667e+06,5.53016e+11,9.22285e+06,1.23404e+05,1.23404e+05,1.54478e+11,3.99207e+02,2.18568e+04,1.08018e+00,2.66805e+03,1.16754e+03,0.00000e+00,8.00599e+11,1.11092e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,1.26866e-04,1,1.19800e-02,1.19800e-02,1.00000e-02,6.25000e-03
1.13586e+05,3.30451e-01,0.00000e+00,0.00000e+00,4.76842e+02,2.33429e-05,6.52226e-03,3.36992e-03,1.44414e+00,3.83144e+04,8.28422e-11,2.85000e-02,1.00548e-07,6.77135e-14,6.45426e-11,9.33167e+11,7.45126e-01,2.82073e-03,1.00000e-07,1.02397e+12,0.00000e+00,6.49684e-24,8.00783e-05,2.26294e-01,0.00000e+00,1.00273e-07,1.17243e-08,1.23103e+12,1.56587e+06,5.36218e+11,8.79406e+06,1.20472e+05,1.20472e+05,1.48134e+11,3.97584e+02,2.17484e+04,1.07863e+00,2.62717e+03,1.13551e+03,0.00000e+00,7.91132e+11,1.10817e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,1.29262e-04,1,1.20000e-02,1.20000e-02,1.00000e-02,6.25000e-03
1.13137e+05,3.25507e-01,0.00000e+00,0.00000e+00,4.76158e+02,2.32045e-05,6.48804e-03,3.30363e-03,1.41574e+00,3.65358e+04,7.94330e-11,2.85000e-02,1.00543e-07,6.78193e-14,6.33376e-11,9.18654e+11,7.45128e-01,2.76523e-03,1.00000e-07,1.01597e+12,0.00000e+00,6.45431e-24,7.76352e-05,2.26294e-01,0.00000e+00,1.00228e-07,1.10357e-08,1.19301e+12,1.53507e+06,5.19727e+11,8.40263e+06,1.17557e+05,1.17557e+05,1.42125e+11,3.96009e+02,2.16342e+04,1.07709e+00,2.58705e+03,1.10438e+03,0.00000e+00,7.81611e+11,1.10525e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,1.31714e-04,1,1.20200e-02,1.20200e-02,1.00000e-02,6.25000e-03
1.12687e+05,3.20564e-01,0.00000e+00,0.00000e+00,4.75474e+02,2.30660e-05,6.45381e-03,3.23734e-03,1.38733e+00,3.47572e+04,7.60237e-11,2.85000e-02,1.00537e-07,6.79252e-14,6.21326e-11,9.04140e+11,7.45131e-01,2.70973e-03,1.00000e-07,1.00798e+12,0.00000e+00,6.41178e-24,7.51919e-05,2.26294e-01,0.00000e+00,1.00183e-07,1.03470e-08,1.15499e+12,1.50428e+06,5.03235e+11,8.01118e+06,1.14642e+05,1.14642e+05,1.36117e+11,3.94433e+02,2.15201e+04,1.07554e+00,2.54693e+03,1.07326e+03,0.00000e+00,7.72089e+11,1.10234e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,1.34167e-04,1,1.20400e-02,1.20400e-02,1.00000e-02,6.25000e-03
1.12248e+05,3.15540e-01,0.00000e+00,0.00000e+00,4.74791e+02,2.29314e-05,6.41815e-03,3.17105e-03,1.35893e+00,3.30667e+04,7.29306e-11,2.85000e-02,1.00532e-07,6.80293e-14,6.10172e-11,8.89627e+11,7.45133e-01,2.65424e-03,1.00000e-07,9.99789e+11,0.00000e+00,6.36863e-24,7.28016e-05,2.26294e-01,0.00000e+00,1.00144e-07,9.73461e-09,1.11774e+12,1.47348e+06,4.86993e+11,7.64638e+06,1.11762e+05,1.11762e+05,1.30363e+11,3.92896e+02,2.14011e+04,1.07399e+00,2.50739e+03,1.04283e+03,0.00000e+00,7.62526e+11,1.09929e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,1.36659e-04,1,1.20600e-02,1.20600e-02,1.00000e-02,6.25000e-03
1.11812e+05,3.10494e-01,0.00000e+00,0.00000e+00,4.74107e+02,2.27978e-05,6.38207e-03,3.10476e-03,1.33052e+00,3.14013e+04,6.99279e-11,2.85000e-02,1.00527e-07,6.81330e-14,5.99273e-11,8.75113e+11,7.45135e-01,2.59875e-03,1.00000e-07,9.91545e+11,0.00000e+00,6.32531e-24,7.04265e-05,2.26294e-01,0.00000e+00,1.00106e-07,9.14395e-09,1.08071e+12,1.44268e+06,4.70823e+11,7.28920e+06,1.08892e+05,1.08892e+05,1.24683e+11,3.91369e+02,2.12808e+04,1.07244e+00,2.46801e+03,1.01260e+03,0.00000e+00,7.52950e+11,1.09620e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,1.39162e-04,1,1.20800e-02,1.20800e-02,1.00000e-02,6.25000e-03
1.11384e+05,3.05350e-01,0.00000e+00,0.00000e+00,4.73423e+02,2.26669e-05,6.34487e-03,3.03847e-03,1.30212e+00,2.97984e+04,6.71232e-11,2.85000e-02,1.00522e-07,6.82353e-14,5.88949e-11,8.60599e+11,7.45137e-01,2.54325e-03,1.00000e-07,9.83157e+11,0.00000e+00,6.28150e-24,6.80892e-05,2.26295e-01,0.00000e+00,1.00070e-07,8.60009e-09,1.04423e+12,1.41188e+06,4.54847e+11,6.94953e+06,1.06062e+05,1.06062e+05,1.19182e+11,3.89870e+02,2.11566e+04,1.07090e+00,2.42904e+03,9.82872e+02,0.00000e+00,7.43340e+11,1.09300e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,1.41690e-04,1,1.21000e-02,1.21000e-02,1.00000e-02,6.25000e-03
1.10963e+05,3.00128e-01,0.00000e+00,0.00000e+00,4.72739e+02,2.25383e-05,6.30679e-03,2.97218e-03,1.27372e+00,2.82455e+04,6.44768e-11,2.85000e-02,1.00517e-07,6.83366e-14,5.79083e-11,8.46085e+11,7.45139e-01,2.48776e-03,1.00000e-07,9.74654e+11,0.00000e+00,6.23731e-24,6.57823e-05,2.26295e-01,0.00000e+00,1.00037e-07,8.09365e-09,1.00820e+12,1.38108e+06,4.39028e+11,6.62388e+06,1.03264e+05,1.03264e+05,1.13824e+11,3.88393e+02,2.10295e+04,1.06935e+00,2.39040e+03,9.53548e+02,0.00000e+00,7.33702e+11,1.08972e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,1.44238e-04,1,1.21200e-02,1.21200e-02,1.00000e-02,6.25000e-03
1.10546e+05,2.93151e-01,0.00000e+00,0.00000e+00,4.72056e+02,2.24113e-05,6.26805e-03,2.90589e-03,1.24531e+00,2.67303e+04,6.19347e-11,2.85000e-02,1.00513e-07,6.84369e-14,5.69525e-11,8.31572e+11,7.45141e-01,2.43227e-03,1.00000e-07,9.66076e+11,0.00000e+00,6.19277e-24,6.34979e-05,2.26295e-01,0.00000e+00,1.00006e-07,7.61143e-09,9.72525e+11,1.35028e+06,4.23345e+11,6.30801e+06,1.00496e+05,1.00496e+05,1.08572e+11,3.86933e+02,2.09001e+04,1.06780e+00,2.35203e+03,9.24544e+02,0.00000e+00,7.24029e+11,1.08637e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,1.46797e-04,1,1.21400e-02,1.21400e-02,1.00000e-02,6.25000e-03
1.10140e+05,2.82663e-01,0.00000e+00,0.00000e+00,4.71372e+02,2.22877e-05,6.22799e-03,2.83960e-03,1.21691e+00,2.52902e+04,5.96006e-11,2.85000e-02,1.00508e-07,6.85354e-14,5.60582e-11,8.17059e+11,7.45143e-01,2.37678e-03,1.00000e-07,9.57345e+11,0.00000e+00,6.14756e-24,6.12581e-05,2.26295e-01,0.00000e+00,9.99779e-08,7.17759e-09,9.37546e+11,1.31949e+06,4.07935e+11,6.01166e+06,9.77884e+04,9.77884e+04,1.03530e+11,3.85509e+02,2.07662e+04,1.06626e+00,2.31417e+03,8.96172e+02,0.00000e+00,7.14286e+11,1.08290e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,1.49379e-04,1,1.21600e-02,1.21600e-02,1.00000e-02,6.25000e-03
1.09739e+05,2.71246e-01,0.00000e+00,0.00000e+00,4.70695e+02,2.21658e-05,6.18800e-03,2.77399e-03,1.18880e+00,2.38732e+04,5.73158e-11,2.85000e-02,1.00504e-07,6.86327e-14,5.51808e-11,8.02655e+11,7.45146e-01,2.32187e-03,1.00000e-07,9.48650e+11,0.00000e+00,6.10275e-24,5.90492e-05,2.26295e-01,0.00000e+00,9.99504e-08,6.75380e-09,9.03011e+11,1.28901e+06,3.92701e+11,5.72050e+06,9.51195e+04,9.51195e+04,9.85638e+10,3.84103e+02,2.06326e+04,1.06473e+00,2.27672e+03,8.68138e+02,0.00000e+00,7.04660e+11,1.07942e+12,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,1.51939e-04,1,1.21800e-02,1.21800e-02,1.00000e-02,6.25000e-03
